id,word,best_rank,source_ids,status,chinese,category_hint,note,created_at,updated_at
"184818","suggestions","2539","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184819","rural","2540","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184820","shared","2541","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184821","sounds","2542","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184822","replacement","2543","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184823","tape","2544","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184824","strategic","2545","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184825","judge","2546","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184826","spam","2547","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184827","economics","2548","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184828","acid","2549","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184829","bytes","2550","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184830","cent","2551","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184831","forced","2552","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184832","compatible","2553","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184833","fight","2554","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184834","height","2556","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184835","null","2557","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184836","filed","2560","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184837","gb","2561","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184838","netherlands","2562","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184839","obtain","2563","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184840","bc","2564","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184841","consulting","2565","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184842","recreation","2566","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184843","offices","2567","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184844","designer","2568","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184845","remain","2569","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184846","managed","2570","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184847","pr","2571","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184848","failed","2572","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184849","marriage","2573","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184850","roll","2574","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184851","korea","2575","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184852","banks","2576","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184853","fr","2577","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184854","participants","2578","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184855","secret","2579","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184856","bath","2580","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184857","aa","2581","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184858","kelly","2582","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184859","leads","2583","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184860","negative","2584","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184861","austin","2585","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184862","favorites","2586","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184863","toronto","2587","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184864","springs","2589","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184865","missouri","2590","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184866","andrew","2591","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184867","var","2592","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184868","perform","2593","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
"184869","translation","2595","google_10000_en","pending_review","","common","Need Chinese translation + image verification before activation","2026-02-18T08:50:25.977Z","2026-02-18T08:50:25.977Z"
